CHUNK_ID,TREE_ID,PLOT_ID,SPCD,STATUSCD,DIA,HT,CR,X,Y,ROW_CHUNK,COL_CHUNK
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018625.7007000602,2476140.9966205815,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018657.3393893389,2476149.0522113047,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018620.6239195548,2476139.260796951,0,0
0_0,104921,3150,64,1,20.573999999999998,3.9624,0.99,-2018651.7526162765,2476136.320988171,0,0
0_0,104923,3150,64,1,19.304,4.572,0.6,-2018648.8527063923,2476139.2675264487,0,0
0_0,104922,3150,64,1,19.812,3.9624,0.1,-2018647.1199452435,2476133.820562445,0,0
0_0,104928,3150,64,1,44.45,9.144,0.85,-2018651.7609809435,2476142.2100977926,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018479.7947115009,2476460.967202051,0,0
0_0,104928,3150,64,1,44.45,9.144,0.85,-2018504.0024643573,2476469.056695586,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018495.4660685556,2476473.9615174946,0,0
0_0,104923,3150,64,1,19.304,4.572,0.6,-2018503.2247442848,2476473.493886529,0,0
0_0,104926,3150,64,1,19.304,5.7912,0.8,-2018502.3059481976,2476468.8912170194,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018507.9672714362,2476471.4894189495,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018502.1131787049,2476472.042344568,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018620.524263491,2476137.3598307353,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018624.8384349397,2476124.7182887346,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018621.7576991569,2476126.4572141743,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018622.2809726892,2476117.8265713146,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018623.5725257967,2476124.021107067,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018616.242257935,2476128.9934803164,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018615.272944016,2476124.992684319,0,0
0_0,104923,3150,64,1,19.304,4.572,0.6,-2018806.9364269248,2476056.4750612075,0,0
0_0,104926,3150,64,1,19.304,5.7912,0.8,-2018803.3903910965,2476058.4313425752,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018806.0207467014,2476062.387050375,0,0
0_0,104922,3150,64,1,19.812,3.9624,0.1,-2018808.2690661808,2476063.39152398,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018799.8809277464,2476058.4339935128,0,0
0_0,104922,3150,64,1,19.812,3.9624,0.1,-2018800.8906049316,2476061.1458554696,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018795.4393092906,2476059.673077777,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018786.65704605,2476056.7933777706,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018783.8952908223,2476065.94898375,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018498.4750090465,2476472.7918165103,0,0
0_0,104928,3150,64,1,44.45,9.144,0.85,-2018500.2150644476,2476472.455495295,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018507.7060381966,2476469.7150170356,0,0
0_0,104921,3150,64,1,20.573999999999998,3.9624,0.99,-2018487.8717119037,2476470.916550496,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018502.7611559986,2476460.241406542,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018508.1876495455,2476469.9433170566,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018747.4848469775,2476247.2250543796,0,0
0_0,104922,3150,64,1,19.812,3.9624,0.1,-2018744.4533355865,2476245.6083998317,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018734.5981987037,2476242.5911917193,0,0
0_0,104928,3150,64,1,44.45,9.144,0.85,-2018741.4785850756,2476235.5921105463,0,0
0_0,104927,3150,64,1,22.86,4.572,0.95,-2018738.8021858328,2476238.6727312743,0,0
0_0,104926,3150,64,1,19.304,5.7912,0.8,-2018722.477140068,2476240.784230095,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018733.7059349378,2476248.833130722,0,0
0_0,104929,3150,64,1,64.008,6.096,0.7,-2018726.1498811105,2476237.2046569264,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018730.5854917942,2476240.4418267477,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018733.2417224222,2476244.532344151,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018727.1473670774,2476248.4742705673,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018720.7338321395,2476241.864940725,0,0
0_0,104928,3150,64,1,44.45,9.144,0.85,-2018724.1985092028,2476240.82890477,0,0
0_0,104921,3150,64,1,20.573999999999998,3.9624,0.99,-2018748.5971265545,2476221.0968100713,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018738.2891780632,2476229.890148585,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018734.5891194595,2476220.711954583,0,0
0_0,104921,3150,64,1,20.573999999999998,3.9624,0.99,-2018722.2552877266,2476225.6033580755,0,0
0_0,104925,3150,122,1,41.147999999999996,7.62,0.6,-2018731.9062852783,2476221.5957591343,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018726.3405506485,2476230.4123490625,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018721.663781347,2476226.626668578,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018731.3707086989,2476221.8101437213,0,0
0_0,104927,3150,64,1,22.86,4.572,0.95,-2018724.6128824966,2476229.14537382,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018728.1838715295,2476232.2995959157,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018723.430552581,2476231.1506790244,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018722.365854145,2476233.788061015,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018720.1582112792,2476233.8798794127,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018719.8741199973,2476226.3629382728,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018741.0897375015,2476230.7610181835,0,0
0_0,104926,3150,64,1,19.304,5.7912,0.8,-2018744.5318239175,2476228.9686458805,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018739.964893347,2476224.8580381195,0,0
0_0,104922,3150,64,1,19.812,3.9624,0.1,-2018739.8874123322,2476232.535366241,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018747.945995182,2476229.375627992,0,0
0_0,104922,3150,64,1,19.812,3.9624,0.1,-2018726.5548255462,2476223.610436426,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018490.7253441173,2476483.6689596083,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018492.9684696777,2476487.070106228,0,0
0_0,104926,3150,64,1,19.304,5.7912,0.8,-2018489.7163497393,2476488.6407046304,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018484.2611025071,2476481.439538971,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018494.2080684549,2476477.4574976764,0,0
0_0,104923,3150,64,1,19.304,4.572,0.6,-2018500.7373140117,2476475.2905463595,0,0
0_0,104925,3150,122,1,41.147999999999996,7.62,0.6,-2018492.8384526307,2476477.408485645,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018483.4732053345,2476475.6535284994,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018483.7715331728,2476484.6297184397,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018484.4515955385,2476480.0840155096,0,0
0_0,104925,3150,122,1,41.147999999999996,7.62,0.6,-2018505.9365310646,2476483.3851995976,0,0
0_0,104925,3150,122,1,41.147999999999996,7.62,0.6,-2018649.319427715,2476154.2060880493,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018657.2071082313,2476145.3353586737,0,0
0_0,104926,3150,64,1,19.304,5.7912,0.8,-2018657.9774213166,2476154.4141166448,0,0
0_0,104930,3150,64,1,61.722,6.096,0.8,-2018650.7528358113,2476154.7647060417,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018648.0881036408,2476158.6816684445,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018648.4448570262,2476147.672848211,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018654.9751843954,2476146.4592453046,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018639.5006262457,2476155.355753613,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018629.5583115353,2476158.830046038,0,0
0_0,104926,3150,64,1,19.304,5.7912,0.8,-2018632.1492091138,2476153.9536534674,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018629.1021928303,2476148.824440082,0,0
0_0,104925,3150,122,1,41.147999999999996,7.62,0.6,-2018639.4777409125,2476152.074033819,0,0
0_0,104924,3150,64,1,12.446000000000002,4.572,0.55,-2018641.9211309217,2476158.8648447264,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019276.4799382729,2476497.3895771257,0,0
0_0,140562,4145,122,1,13.716000000000001,5.486400000000001,0.45,-2019272.862359051,2476497.8648713306,0,0
0_0,140562,4145,122,1,13.716000000000001,5.486400000000001,0.45,-2019280.1388763026,2476489.216777989,0,0
0_0,140562,4145,122,1,13.716000000000001,5.486400000000001,0.45,-2019280.2542259446,2476500.7133667017,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019295.935629817,2476501.206944926,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019298.0045300857,2476491.650259636,0,0
0_0,140565,4145,122,1,19.812,7.62,0.55,-2019293.2017213372,2476494.070811967,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019300.5651274158,2476495.503844715,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019267.8207217027,2476468.26988505,0,0
0_0,140576,4145,122,1,18.541999999999998,9.144,0.3,-2019283.9130994102,2476460.451935629,0,0
0_0,140578,4145,122,1,23.876,15.24,0.65,-2019283.7641794938,2476472.0006885324,0,0
0_0,140561,4145,122,1,28.447999999999997,16.4592,0.45,-2019283.6356520588,2476460.0872494136,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019284.5135461097,2476467.7065863386,0,0
0_0,140573,4145,122,1,24.384,13.716000000000001,0.2,-2019286.2985913756,2476465.637043716,0,0
0_0,140575,4145,122,1,30.988,17.9832,0.8,-2019255.5159917553,2476462.1856236737,0,0
0_0,140564,4145,122,1,15.748000000000001,8.5344,0.55,-2019247.4644552534,2476461.816569249,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019246.7399812827,2476462.6567140184,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019266.9907196239,2476409.8951320807,0,0
0_0,140566,4145,122,1,24.384,13.1064,0.8,-2019266.7830077128,2476411.432955105,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019281.7633223373,2476411.640776287,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019281.454251382,2476411.7056080173,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019285.9296986733,2476404.257347032,0,0
0_0,140573,4145,122,1,24.384,13.716000000000001,0.2,-2019278.7992366778,2476409.4393553548,0,0
0_0,140568,4145,122,1,25.654,15.8496,0.7,-2019279.017398316,2476406.402410914,0,0
0_0,140574,4145,122,1,23.876,13.411200000000001,0.55,-2019264.0665943068,2476409.1543208496,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019291.8920818423,2476496.72516413,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019294.348415505,2476490.2646101364,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019298.9427656035,2476489.311954991,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019292.5294832347,2476502.9624497774,0,0
0_0,140565,4145,122,1,19.812,7.62,0.55,-2019300.3181148816,2476503.3353283615,0,0
0_0,140572,4145,122,1,17.526,8.2296,0.75,-2019291.3003559322,2476503.568903842,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019299.642552474,2476492.1952503473,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019293.3319725276,2476498.3657381036,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019279.5563483736,2476489.425606632,0,0
0_0,140574,4145,122,1,23.876,13.411200000000001,0.55,-2019231.0313870625,2476489.0831958684,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019236.210688578,2476491.0681756726,0,0
0_0,140571,4145,122,1,14.986,10.668000000000001,0.65,-2019245.2182854207,2476490.4620455005,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019251.6434480227,2476489.889619602,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019244.7931046712,2476500.262353898,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019249.4263690126,2476494.324048291,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019251.071635133,2476492.5868876195,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019256.7186202996,2476498.0456862194,0,0
0_0,140559,4145,122,1,33.528,17.6784,0.55,-2019260.7428754445,2476490.626688321,0,0
0_0,140567,4145,122,1,34.036,16.154400000000003,0.8,-2019270.6945641674,2476490.2886421275,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019267.3789342153,2476497.0937303794,0,0
0_0,140573,4145,122,1,24.384,13.716000000000001,0.2,-2019279.8340118397,2476491.5677330457,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019280.8487050869,2476502.961055309,0,0
0_0,140561,4145,122,1,28.447999999999997,16.4592,0.45,-2019275.1714431883,2476491.328315316,0,0
0_0,140563,4145,122,1,12.953999999999999,7.9248,0.85,-2019287.3521517098,2476492.8002257305,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019296.717675031,2476499.42098559,0,0
0_0,140577,4145,122,1,25.907999999999998,15.24,0.65,-2019284.6582436943,2476489.08070142,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019281.983661754,2476489.907447577,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019300.9403664889,2476490.91026759,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019297.9188806387,2476503.986949564,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019290.783856774,2476490.581141303,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019300.0230439075,2476489.312487542,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019295.267708487,2476496.8531430108,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019294.512057563,2476433.6807883116,0,0
0_0,140559,4145,122,1,33.528,17.6784,0.55,-2019302.4014226664,2476429.325987217,0,0
0_0,140573,4145,122,1,24.384,13.716000000000001,0.2,-2019289.9844021099,2476438.329658392,0,0
0_0,140575,4145,122,1,30.988,17.9832,0.8,-2019296.141981603,2476432.0564611414,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019269.2476783278,2476443.683140477,0,0
0_0,140578,4145,122,1,23.876,15.24,0.65,-2019266.642530827,2476489.578200952,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019262.443369062,2476491.8608002933,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019272.9487996534,2476493.2555879946,0,0
0_0,140559,4145,122,1,33.528,17.6784,0.55,-2019255.2886373508,2476473.2441733917,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019249.5173919888,2476459.276174441,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019248.062098111,2476463.512824181,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019273.358604474,2476467.8882005997,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019271.1962756475,2476472.039338275,0,0
0_0,140565,4145,122,1,19.812,7.62,0.55,-2019272.432046836,2476459.4781552153,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019269.6828330506,2476467.4286070303,0,0
0_0,140562,4145,122,1,13.716000000000001,5.486400000000001,0.45,-2019297.232691719,2476463.1832107212,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019302.4496222804,2476470.905970922,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019293.9108204735,2476465.4812279986,0,0
0_0,140559,4145,122,1,33.528,17.6784,0.55,-2019290.8926088098,2476469.2062026677,0,0
0_0,140560,4145,122,1,29.718,17.3736,0.35,-2019303.2427083442,2476459.266900913,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019273.767543331,2476472.251701515,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019270.6639855688,2476463.8270139536,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019262.6832441052,2476462.068107529,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019273.109066308,2476460.0048960666,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019260.230855027,2476463.715770824,0,0
0_0,140560,4145,122,1,29.718,17.3736,0.35,-2019264.676287791,2476466.9717823043,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019279.800700383,2476465.570747491,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019284.57468361,2476464.963715044,0,0
0_0,140571,4145,122,1,14.986,10.668000000000001,0.65,-2019277.0872987534,2476468.7219096627,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019282.3776443994,2476472.0881100222,0,0
0_0,140559,4145,122,1,33.528,17.6784,0.55,-2019285.5142168677,2476462.9940464883,0,0
0_0,140560,4145,122,1,29.718,17.3736,0.35,-2019300.80070264,2476466.734470493,0,0
0_0,140565,4145,122,1,19.812,7.62,0.55,-2019302.214494193,2476465.171064734,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019297.3608228532,2476473.733984062,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019294.6575771682,2476469.877070276,0,0
0_0,140576,4145,122,1,18.541999999999998,9.144,0.3,-2019301.5104964254,2476470.147485658,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019276.1662102018,2476468.4226297024,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019282.7355906437,2476472.3263945207,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019285.9160092913,2476468.034689073,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019278.0856452382,2476460.8879999346,0,0
0_0,140560,4145,122,1,29.718,17.3736,0.35,-2019275.9892393057,2476470.6210361053,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019275.5592441978,2476471.3977176226,0,0
0_0,140565,4145,122,1,19.812,7.62,0.55,-2019274.0283695175,2476459.6118604876,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019284.54934354,2476462.753650669,0,0
0_0,140559,4145,122,1,33.528,17.6784,0.55,-2019303.8299620706,2476462.7390226685,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019290.8780113582,2476460.757729354,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019295.441937073,2476461.5086940406,0,0
0_0,140575,4145,122,1,30.988,17.9832,0.8,-2019278.0213665166,2476438.1755106067,0,0
0_0,140566,4145,122,1,24.384,13.1064,0.8,-2019282.363961621,2476434.733075087,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019277.5882344642,2476438.344034485,0,0
0_0,140560,4145,122,1,29.718,17.3736,0.35,-2019285.8700983692,2476435.2360395864,0,0
0_0,140572,4145,122,1,17.526,8.2296,0.75,-2019288.9418169053,2476433.248832852,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019281.4839412777,2476436.8127982444,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019280.2726889318,2476429.8568511447,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019302.5643550055,2476460.8895542976,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019302.109341587,2476472.988062967,0,0
0_0,140561,4145,122,1,28.447999999999997,16.4592,0.45,-2019294.6789656996,2476472.353262268,0,0
0_0,140574,4145,122,1,23.876,13.411200000000001,0.55,-2019260.9083450881,2476189.381111943,0,0
0_0,140561,4145,122,1,28.447999999999997,16.4592,0.45,-2019272.8519565414,2476189.4422051096,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019268.179466748,2476192.4914615806,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019274.5339866146,2476194.08824297,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019274.4126921522,2476189.4252019105,0,0
0_0,140559,4145,122,1,33.528,17.6784,0.55,-2019264.4238901068,2476193.5106034065,0,0
0_0,140576,4145,122,1,18.541999999999998,9.144,0.3,-2019260.2752942776,2476191.486982074,0,0
0_0,140567,4145,122,1,34.036,16.154400000000003,0.8,-2019277.8845366305,2476433.0419197106,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019303.7378555313,2476438.861917767,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019298.5863771492,2476435.4932392826,0,0
0_0,140568,4145,122,1,25.654,15.8496,0.7,-2019261.5200405996,2476442.352232152,0,0
0_0,140571,4145,122,1,14.986,10.668000000000001,0.65,-2019237.193880187,2476500.453937189,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019240.900577621,2476496.6594942966,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019240.4805024653,2476495.0528617697,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019240.9597308144,2476496.7066831426,0,0
0_0,140567,4145,122,1,34.036,16.154400000000003,0.8,-2019236.0329366555,2476489.857885164,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019267.819186962,2476431.2646783376,0,0
0_0,140566,4145,122,1,24.384,13.1064,0.8,-2019261.8830082226,2476431.4825455337,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019267.9194578626,2476434.9968123618,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019265.992134728,2476198.3323312285,0,0
