CHUNK_ID,TREE_ID,PLOT_ID,SPCD,STATUSCD,DIA,HT,CR,X,Y,ROW_CHUNK,COL_CHUNK
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019254.5065557326,2476497.8019405734,0,0
0_0,140559,4145,122,1,33.528,17.6784,0.55,-2019280.71289568,2476280.4278507023,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019225.01445367,2476501.512276161,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019226.8714327775,2476491.035621994,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019228.638763481,2476501.1264134096,0,0
0_0,140567,4145,122,1,34.036,16.154400000000003,0.8,-2019219.4749271695,2476491.303478734,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019247.6002790402,2476342.304656366,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019251.2265040786,2476341.8231739043,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019244.5402396028,2476351.6484270925,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019249.509750763,2476341.3905526535,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019253.3571861973,2476341.276080024,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019243.5949406784,2476491.951877031,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019240.9349752727,2476494.651071467,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019229.39178282,2476503.555372875,0,0
0_0,140559,4145,122,1,33.528,17.6784,0.55,-2019239.5400542186,2476499.880540283,0,0
0_0,140576,4145,122,1,18.541999999999998,9.144,0.3,-2019230.0052922696,2476493.6258430467,0,0
0_0,140576,4145,122,1,18.541999999999998,9.144,0.3,-2019227.2917705,2476500.261061947,0,0
0_0,140574,4145,122,1,23.876,13.411200000000001,0.55,-2019257.4686356317,2476353.7285796665,0,0
0_0,140577,4145,122,1,25.907999999999998,15.24,0.65,-2019251.2297218698,2476349.858077171,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019249.1811041622,2476348.4402253428,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019245.5964001191,2476343.530926864,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019248.89716832,2476351.5693319347,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019258.1082104458,2476339.9346031,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019245.8182275153,2476346.6672689994,0,0
0_0,140566,4145,122,1,24.384,13.1064,0.8,-2019249.9098053297,2476348.9888818837,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019276.0225606828,2476281.083495304,0,0
0_0,140568,4145,122,1,25.654,15.8496,0.7,-2019274.517296894,2476287.3937995867,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019275.540251098,2476279.9922069293,0,0
0_0,140565,4145,122,1,19.812,7.62,0.55,-2019286.9889455668,2476286.821130393,0,0
0_0,140574,4145,122,1,23.876,13.411200000000001,0.55,-2019275.1845483277,2476280.3447651095,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019286.5195879526,2476284.6151305046,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019281.549702605,2476288.8754555383,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019286.7459599162,2476284.300281815,0,0
0_0,140577,4145,122,1,25.907999999999998,15.24,0.65,-2019286.5648411857,2476459.4943580083,0,0
0_0,140575,4145,122,1,30.988,17.9832,0.8,-2019276.7935510413,2476280.1773873516,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019285.3096853253,2476290.490401955,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019283.0161315966,2476282.9406517246,0,0
0_0,140568,4145,122,1,25.654,15.8496,0.7,-2019286.9034338116,2476292.908333735,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019278.8227246942,2476285.707996922,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019273.2053445892,2476272.1620680564,0,0
0_0,140561,4145,122,1,28.447999999999997,16.4592,0.45,-2019272.8241098728,2476277.4978884645,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019270.7892774148,2476269.2188607096,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019269.8497460573,2476266.0472735567,0,0
0_0,140565,4145,122,1,19.812,7.62,0.55,-2019272.2752414767,2476277.452737311,0,0
0_0,140571,4145,122,1,14.986,10.668000000000001,0.65,-2019276.360562889,2476464.339880315,0,0
0_0,140576,4145,122,1,18.541999999999998,9.144,0.3,-2019286.040439631,2476463.3455801457,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019283.5908715078,2476472.5271350117,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019284.17219352,2476466.60970329,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019279.0008954112,2476473.663522654,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019280.3856114303,2476461.63486743,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019286.8183182522,2476465.068156686,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019285.9308436117,2476464.3116044723,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019281.8928646843,2476473.549098109,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019283.5404534333,2476464.3933087755,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019277.537805987,2476473.1990625965,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019283.8811375182,2476460.2360001546,0,0
0_0,140572,4145,122,1,17.526,8.2296,0.75,-2019287.0185320608,2476462.9144506073,0,0
0_0,140565,4145,122,1,19.812,7.62,0.55,-2019280.3191017564,2476468.9211991485,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019285.612228691,2476467.373093178,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019288.350060189,2476467.5710917534,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019281.6068160485,2476468.653909052,0,0
0_0,140574,4145,122,1,23.876,13.411200000000001,0.55,-2019293.452877492,2476487.4427545117,0,0
0_0,140563,4145,122,1,12.953999999999999,7.9248,0.85,-2019301.096163019,2476477.1856742403,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019291.546056491,2476488.0817084666,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019301.2829570167,2476488.6533614113,0,0
0_0,140562,4145,122,1,13.716000000000001,5.486400000000001,0.45,-2019303.5898541424,2476482.0363316336,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019291.7393089372,2476476.5001602285,0,0
0_0,140569,4145,122,1,5.08,2.4384,0.15,-2019295.063099988,2476479.568003374,0,0
0_0,140570,4145,122,1,4.572,2.1336,0.1,-2019293.446467856,2476484.3433433822,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2018867.769253205,2476424.2517306437,0,0
0_0,140601,4146,108,1,7.8740000000000006,5.7912,0.65,-2018856.6474309647,2476417.8063115333,0,0
0_0,140584,4146,108,1,5.842,4.572,0.3,-2018854.5939288118,2476414.3842819934,0,0
0_0,140580,4146,108,1,21.59,12.4968,0.3,-2018854.481885286,2476421.8045990434,0,0
0_0,140608,4146,122,1,20.066000000000003,9.7536,0.8,-2018963.8102648205,2476427.0735242656,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2018965.3857529385,2476415.6777049084,0,0
0_0,140602,4146,108,1,7.366,5.1816,0.75,-2018973.7383141667,2476426.3334886376,0,0
0_0,140601,4146,108,1,7.8740000000000006,5.7912,0.65,-2018969.7776543344,2476422.390813472,0,0
0_0,140601,4146,108,1,7.8740000000000006,5.7912,0.65,-2018839.1068775752,2476423.177003344,0,0
0_0,140601,4146,108,1,7.8740000000000006,5.7912,0.65,-2018851.3045609598,2476425.092615366,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2018841.2269243593,2476426.7148086214,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2018969.7835281247,2476479.6455464712,0,0
0_0,140596,4146,122,1,14.986,8.5344,0.4,-2018972.651188961,2476416.5766943195,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2019009.159125957,2476373.097254561,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2018861.5368492522,2476414.726473681,0,0
0_0,140602,4146,108,1,7.366,5.1816,0.75,-2019006.2448333267,2476374.6397816264,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2018987.9090211228,2476487.493568969,0,0
0_0,140608,4146,122,1,20.066000000000003,9.7536,0.8,-2018974.7675936287,2476482.137418526,0,0
0_0,140584,4146,108,1,5.842,4.572,0.3,-2018988.2460613823,2476480.2673786664,0,0
0_0,140601,4146,108,1,7.8740000000000006,5.7912,0.65,-2018988.6283991272,2476480.72647554,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2018975.1951818143,2476483.7731367927,0,0
0_0,140605,4146,122,1,29.464,18.288,0.4,-2018977.0240649232,2476485.3598051467,0,0
0_0,140600,4146,108,1,18.796000000000003,11.277600000000001,0.55,-2019006.0810576496,2476373.6897987328,0,0
0_0,140579,4146,108,1,28.194,18.8976,0.35,-2018996.2077202662,2476375.3461389877,0,0
0_0,140579,4146,108,1,28.194,18.8976,0.35,-2018996.260652831,2476381.646233587,0,0
0_0,140602,4146,108,1,7.366,5.1816,0.75,-2018991.572777745,2476381.697061852,0,0
0_0,140608,4146,122,1,20.066000000000003,9.7536,0.8,-2018985.8799572277,2476483.8230218845,0,0
0_0,140598,4146,122,2,20.32,5.7912,,-2018968.1913025635,2476486.543147059,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2018960.0620817305,2476479.021771943,0,0
0_0,140602,4146,108,1,7.366,5.1816,0.75,-2018844.5983102035,2476425.8101559225,0,0
0_0,140584,4146,108,1,5.842,4.572,0.3,-2018906.0234825495,2476459.495293826,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2018959.1216522227,2476427.38370972,0,0
0_0,140584,4146,108,1,5.842,4.572,0.3,-2018975.2347382186,2476423.696927013,0,0
0_0,140599,4146,122,1,14.223999999999998,7.9248,0.75,-2018986.9413399054,2476428.6728570694,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2018977.3635519696,2476422.9286381034,0,0
0_0,140593,4146,108,1,21.843999999999998,12.8016,0.7,-2018988.638028007,2476422.903644633,0,0
0_0,140601,4146,108,1,7.8740000000000006,5.7912,0.65,-2018862.731341446,2476417.4737620177,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2018841.680104101,2476422.6766097522,0,0
0_0,140602,4146,108,1,7.366,5.1816,0.75,-2018851.532982617,2476426.958913297,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2018847.390408061,2476418.6475197794,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2018850.7386943703,2476426.7686771112,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2018850.557173486,2476428.086935821,0,0
0_0,140601,4146,108,1,7.8740000000000006,5.7912,0.65,-2018851.688781596,2476420.337627325,0,0
0_0,140610,4146,108,1,41.147999999999996,24.0792,0.35,-2018850.8108977324,2476422.661669672,0,0
0_0,140583,4146,122,1,16.002,9.7536,0.4,-2018848.1838849639,2476422.682325563,0,0
0_0,140586,4146,108,1,13.462,7.62,0.25,-2018859.4651083834,2476425.1147877513,0,0
0_0,140602,4146,108,1,7.366,5.1816,0.75,-2019015.4852501529,2476379.204317684,0,0
0_0,140601,4146,108,1,7.8740000000000006,5.7912,0.65,-2018976.7230054522,2476483.4323363826,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2018982.908286442,2476478.3915281543,0,0
0_0,140584,4146,108,1,5.842,4.572,0.3,-2018987.0403998923,2476478.1112400307,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2018986.7135939742,2476481.6431558225,0,0
0_0,140603,4146,122,1,27.94,17.9832,0.25,-2018980.5787192606,2476481.775094767,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2018985.727074515,2476481.269969126,0,0
0_0,140580,4146,108,1,21.59,12.4968,0.3,-2018975.0525492057,2476482.647111737,0,0
0_0,140601,4146,108,1,7.8740000000000006,5.7912,0.65,-2018979.3794291695,2476483.1246599834,0,0
0_0,140605,4146,122,1,29.464,18.288,0.4,-2018978.315286707,2476487.830838615,0,0
0_0,140601,4146,108,1,7.8740000000000006,5.7912,0.65,-2018981.8759461364,2476487.5043864627,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2018984.5488397381,2476478.726790893,0,0
0_0,140591,4146,122,1,25.4,12.8016,0.7,-2018978.1623963576,2476475.184794078,0,0
0_0,140581,4146,122,1,34.036,14.630400000000002,0.4,-2019017.060360531,2476381.6792762745,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2019010.1867535731,2476378.4304237836,0,0
0_0,140602,4146,108,1,7.366,5.1816,0.75,-2018840.3344480535,2476416.2664438006,0,0
0_0,140601,4146,108,1,7.8740000000000006,5.7912,0.65,-2018970.7169401662,2476482.4454684574,0,0
0_0,140592,4146,108,1,14.986,11.277600000000001,0.4,-2018959.682144023,2476486.2356410795,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2018963.3232238872,2476481.5413793135,0,0
0_0,140584,4146,108,1,5.842,4.572,0.3,-2018973.0452845935,2476482.665016779,0,0
0_0,140601,4146,108,1,7.8740000000000006,5.7912,0.65,-2018980.702746348,2476478.572199064,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2018962.1140174062,2476480.3261213233,0,0
0_0,140602,4146,108,1,7.366,5.1816,0.75,-2018962.8740824,2476478.5194692165,0,0
0_0,140584,4146,108,1,5.842,4.572,0.3,-2018961.404285531,2476487.4118715883,0,0
0_0,140601,4146,108,1,7.8740000000000006,5.7912,0.65,-2018965.7780623115,2476479.773967521,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2018972.3518361072,2476487.1270439806,0,0
0_0,140610,4146,108,1,41.147999999999996,24.0792,0.35,-2018959.442811987,2476474.2801500564,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2018967.372962824,2476481.5140333534,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2018987.8928955633,2476481.8824840514,0,0
0_0,140584,4146,108,1,5.842,4.572,0.3,-2018988.4605279276,2476480.1975463713,0,0
0_0,140585,4146,122,1,13.208,7.62,0.5,-2018986.2745895344,2476483.7304190695,0,0
0_0,140584,4146,108,1,5.842,4.572,0.3,-2018988.578960024,2476481.8804855025,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2019017.2749951542,2476380.251228731,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2018886.776578808,2476450.023743304,0,0
0_0,140602,4146,108,1,7.366,5.1816,0.75,-2018893.4188545828,2476451.613121627,0,0
0_0,140602,4146,108,1,7.366,5.1816,0.75,-2018892.8543549026,2476458.7945973375,0,0
0_0,140582,4146,108,1,28.956000000000003,21.031200000000002,0.4,-2018884.685549029,2476451.903098128,0,0
0_0,140580,4146,108,1,21.59,12.4968,0.3,-2018882.362947911,2476449.8781069294,0,0
0_0,140600,4146,108,1,18.796000000000003,11.277600000000001,0.55,-2018877.0362910389,2476452.3140014913,0,0
0_0,140584,4146,108,1,5.842,4.572,0.3,-2018869.841755676,2476455.0452164137,0,0
0_0,140602,4146,108,1,7.366,5.1816,0.75,-2018870.7918984068,2476446.3589816364,0,0
0_0,140600,4146,108,1,18.796000000000003,11.277600000000001,0.55,-2018874.4050541555,2476458.670050966,0,0
0_0,140582,4146,108,1,28.956000000000003,21.031200000000002,0.4,-2018872.866300654,2476456.3492196254,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2018880.422231781,2476452.0926284385,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2019009.3346229687,2476378.8151494013,0,0
0_0,140601,4146,108,1,7.8740000000000006,5.7912,0.65,-2019168.2087288778,2476473.542060786,0,0
0_0,140579,4146,108,1,28.194,18.8976,0.35,-2019006.1749651888,2476369.239090482,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2019005.383174776,2476376.7644464904,0,0
0_0,140587,4146,108,1,12.7,11.277600000000001,0.8,-2019012.6967056736,2476382.391346427,0,0
0_0,140602,4146,108,1,7.366,5.1816,0.75,-2019014.0247788546,2476377.189708165,0,0
0_0,140584,4146,108,1,5.842,4.572,0.3,-2019007.1967075819,2476374.724157202,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2019014.8274743634,2476382.5894897804,0,0
0_0,140602,4146,108,1,7.366,5.1816,0.75,-2019008.0955015118,2476374.5435975944,0,0
0_0,140601,4146,108,1,7.8740000000000006,5.7912,0.65,-2019011.4979577255,2476373.597078798,0,0
0_0,140584,4146,108,1,5.842,4.572,0.3,-2019010.754909148,2476373.740141004,0,0
0_0,140599,4146,122,1,14.223999999999998,7.9248,0.75,-2019012.5874576815,2476378.1648334195,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2019009.7459282316,2476376.255416794,0,0
0_0,140602,4146,108,1,7.366,5.1816,0.75,-2018880.031303014,2476451.0862912587,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2018988.5454948668,2476485.941927889,0,0
0_0,140592,4146,108,1,14.986,11.277600000000001,0.4,-2018988.1210612864,2476483.5482230852,0,0
0_0,140611,4146,122,1,39.37,18.5928,0.4,-2018985.0226390033,2476480.889864637,0,0
0_0,140602,4146,108,1,7.366,5.1816,0.75,-2018978.4630348021,2476475.4709404125,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2018975.7034923632,2476482.9685906414,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2018984.9380436058,2476481.0433473364,0,0
0_0,140584,4146,108,1,5.842,4.572,0.3,-2018979.8742166809,2476486.6102489065,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2018977.0487866323,2476480.2198080323,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2018980.9729699816,2476478.292033846,0,0
0_0,140585,4146,122,1,13.208,7.62,0.5,-2018999.3528854065,2476370.774862585,0,0
0_0,140584,4146,108,1,5.842,4.572,0.3,-2019017.1362507313,2476372.5571714006,0,0
0_0,140599,4146,122,1,14.223999999999998,7.9248,0.75,-2018892.9631458763,2476445.8470007866,0,0
0_0,140599,4146,122,1,14.223999999999998,7.9248,0.75,-2019018.4761829192,2476379.6085376344,0,0
0_0,140602,4146,108,1,7.366,5.1816,0.75,-2019007.8397745457,2476374.365570781,0,0
0_0,140584,4146,108,1,5.842,4.572,0.3,-2019014.360007599,2476377.3237034413,0,0
0_0,140599,4146,122,1,14.223999999999998,7.9248,0.75,-2019006.0475685354,2476374.1736666947,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2018996.7301059768,2476369.0643656882,0,0
0_0,140598,4146,122,2,20.32,5.7912,,-2018989.8497791288,2476375.728082401,0,0
0_0,140601,4146,108,1,7.8740000000000006,5.7912,0.65,-2018976.8090117895,2476486.3634866015,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2018976.939241135,2476484.9168090564,0,0
0_0,140601,4146,108,1,7.8740000000000006,5.7912,0.65,-2018898.9378711814,2476444.462733953,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2018884.6447918585,2476447.9035255783,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2018894.1048713422,2476450.8163335472,0,0
0_0,140605,4146,122,1,29.464,18.288,0.4,-2018966.8539284396,2476474.8803024157,0,0
0_0,140602,4146,108,1,7.366,5.1816,0.75,-2018988.4754911114,2476379.732241799,0,0
0_0,140601,4146,108,1,7.8740000000000006,5.7912,0.65,-2018976.5900692523,2476374.650236799,0,0
0_0,140602,4146,108,1,7.366,5.1816,0.75,-2018904.9877541065,2476484.816104659,0,0
0_0,140597,4146,122,1,3.048,2.7432000000000003,0.25,-2018907.7713225826,2476481.404174888,0,0
0_0,140609,4146,122,1,16.256,8.8392,0.71,-2018903.4714581007,2476479.7036028197,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2018903.7667869397,2476475.165971884,0,0
0_0,140601,4146,108,1,7.8740000000000006,5.7912,0.65,-2018911.2544594242,2476475.349613399,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2018905.9223607057,2476477.92391546,0,0
0_0,140592,4146,108,1,14.986,11.277600000000001,0.4,-2018904.7532111255,2476479.4572293707,0,0
0_0,140601,4146,108,1,7.8740000000000006,5.7912,0.65,-2018907.009998157,2476482.2786000175,0,0
0_0,140588,4146,108,1,3.302,3.3528000000000002,0.5,-2018911.3528621255,2476488.315729302,0,0
